 # Re 	 CD 
 16530.2 	 6.93083e+010 
 16540.2 	 6.92822e+010 
 16550.2 	 6.92555e+010 
 16560.2 	 6.92281e+010 
 16570.2 	 6.92e+010 
 16580.2 	 6.91713e+010 
 16590.2 	 6.91418e+010 
 16600.2 	 6.91117e+010 
 16610.2 	 6.90809e+010 
 16620.2 	 6.90494e+010 
 16630.2 	 6.90171e+010 
 16640.2 	 6.89842e+010 
 16650.2 	 6.89506e+010 
 16660.2 	 6.89163e+010 
 16670.2 	 6.88812e+010 
 16680.2 	 6.88455e+010 
 16690.2 	 6.8809e+010 
 16700.2 	 6.87718e+010 
 16710.2 	 6.87339e+010 
 16720.2 	 6.86953e+010 
 16730.2 	 6.8656e+010 
 16740.2 	 6.86159e+010 
 16750.2 	 6.85751e+010 
 16760.2 	 6.85336e+010 
 16770.2 	 6.84914e+010 
 16780.2 	 6.84484e+010 
 16790.2 	 6.84047e+010 
 16800.2 	 6.83602e+010 
 16810.2 	 6.8315e+010 
 16820.2 	 6.8269e+010 
 16830.2 	 6.82223e+010 
 16840.2 	 6.81749e+010 
 16850.2 	 6.81267e+010 
 16860.2 	 6.80777e+010 
 16870.2 	 6.8028e+010 
 16880.2 	 6.79775e+010 
 16890.2 	 6.79263e+010 
 16900.2 	 6.78743e+010 
 16910.2 	 6.78215e+010 
 16920.2 	 6.77679e+010 
 16930.2 	 6.77136e+010 
 16940.2 	 6.76585e+010 
 16950.2 	 6.76026e+010 
 16960.2 	 6.7546e+010 
 16970.2 	 6.74885e+010 
 16980.2 	 6.74303e+010 
 16990.2 	 6.73713e+010 
 17000.2 	 6.73115e+010 
 17010.2 	 6.72509e+010 
 17020.2 	 6.71895e+010 
 17030.2 	 6.71273e+010 
 17040.2 	 6.70643e+010 
 17050.2 	 6.70005e+010 
 17060.2 	 6.69359e+010 
 17070.2 	 6.68704e+010 
 17080.2 	 6.68042e+010 
 17090.2 	 6.67371e+010 
 17100.2 	 6.66693e+010 
 17110.2 	 6.66006e+010 
 17120.2 	 6.65311e+010 
 17130.2 	 6.64607e+010 
 17140.2 	 6.63895e+010 
 17150.2 	 6.63175e+010 
 17160.2 	 6.62447e+010 
 17170.2 	 6.6171e+010 
 17180.2 	 6.60965e+010 
 17190.2 	 6.60211e+010 
 17200.2 	 6.59449e+010 
 17210.2 	 6.58679e+010 
 17220.2 	 6.579e+010 
 17230.2 	 6.57112e+010 
 17240.2 	 6.56316e+010 
 17250.2 	 6.55511e+010 
 17260.2 	 6.54698e+010 
 17270.2 	 6.53876e+010 
 17280.2 	 6.53045e+010 
 17290.2 	 6.52206e+010 
 17300.2 	 6.51357e+010 
 17310.2 	 6.50501e+010 
 17320.2 	 6.49635e+010 
 17330.2 	 6.4876e+010 
 17340.2 	 6.47877e+010 
 17350.2 	 6.46985e+010 
 17360.2 	 6.46084e+010 
 17370.2 	 6.45174e+010 
 17380.2 	 6.44255e+010 
 17390.2 	 6.43327e+010 
 17400.2 	 6.4239e+010 
 17410.2 	 6.41444e+010 
 17420.2 	 6.40489e+010 
 17430.2 	 6.39525e+010 
 17440.2 	 6.38551e+010 
 17450.2 	 6.37569e+010 
 17460.2 	 6.36577e+010 
 17470.2 	 6.35577e+010 
 17480.2 	 6.34567e+010 
 17490.2 	 6.33547e+010 
 17500.2 	 6.32519e+010 
 17510.2 	 6.31481e+010 
 17520.2 	 6.30433e+010 
 17530.2 	 6.29377e+010 
 17540.2 	 6.28311e+010 
 17550.2 	 6.27235e+010 
 17560.2 	 6.2615e+010 
 17570.2 	 6.25056e+010 
 17580.2 	 6.23952e+010 
 17590.2 	 6.22838e+010 
 17600.2 	 6.21715e+010 
 17610.2 	 6.20582e+010 
 17620.2 	 6.1944e+010 
 17630.2 	 6.18288e+010 
 17640.2 	 6.17126e+010 
 17650.2 	 6.15955e+010 
 17660.2 	 6.14773e+010 
 17670.2 	 6.13582e+010 
 17680.2 	 6.12382e+010 
 17690.2 	 6.11171e+010 
 17700.2 	 6.0995e+010 
 17710.2 	 6.0872e+010 
 17720.2 	 6.07479e+010 
 17730.2 	 6.06229e+010 
 17740.2 	 6.04969e+010 
 17750.2 	 6.03698e+010 
 17760.2 	 6.02418e+010 
 17770.2 	 6.01127e+010 
 17780.2 	 5.99827e+010 
 17790.2 	 5.98516e+010 
 17800.2 	 5.97195e+010 
 17810.2 	 5.95864e+010 
 17820.2 	 5.94522e+010 
 17830.2 	 5.93171e+010 
 17840.2 	 5.91809e+010 
 17850.2 	 5.90436e+010 
 17860.2 	 5.89054e+010 
 17870.2 	 5.87661e+010 
 17880.2 	 5.86257e+010 
 17890.2 	 5.84843e+010 
 17900.2 	 5.83419e+010 
 17910.2 	 5.81984e+010 
 17920.2 	 5.80538e+010 
 17930.2 	 5.79082e+010 
 17940.2 	 5.77616e+010 
 17950.2 	 5.76139e+010 
 17960.2 	 5.74651e+010 
 17970.2 	 5.73152e+010 
 17980.2 	 5.71643e+010 
 17990.2 	 5.70123e+010 
 18000.2 	 5.68592e+010 
 18010.2 	 5.6705e+010 
 18020.2 	 5.65497e+010 
 18030.2 	 5.63934e+010 
 18040.2 	 5.6236e+010 
 18050.2 	 5.60774e+010 
 18060.2 	 5.59178e+010 
 18070.2 	 5.57571e+010 
 18080.2 	 5.55952e+010 
 18090.2 	 5.54323e+010 
 18100.2 	 5.52683e+010 
 18110.2 	 5.51031e+010 
 18120.2 	 5.49368e+010 
 18130.2 	 5.47694e+010 
 18140.2 	 5.46009e+010 
 18150.2 	 5.44312e+010 
 18160.2 	 5.42605e+010 
 18170.2 	 5.40886e+010 
 18180.2 	 5.39155e+010 
 18190.2 	 5.37413e+010 
 18200.2 	 5.3566e+010 
 18210.2 	 5.33895e+010 
 18220.2 	 5.32119e+010 
 18230.2 	 5.30331e+010 
 18240.2 	 5.28532e+010 
 18250.2 	 5.26721e+010 
 18260.2 	 5.24899e+010 
 18270.2 	 5.23065e+010 
 18280.2 	 5.21219e+010 
 18290.2 	 5.19361e+010 
 18300.2 	 5.17492e+010 
 18310.2 	 5.15611e+010 
 18320.2 	 5.13718e+010 
 18330.2 	 5.11813e+010 
 18340.2 	 5.09897e+010 
 18350.2 	 5.07968e+010 
 18360.2 	 5.06028e+010 
 18370.2 	 5.04075e+010 
 18380.2 	 5.02111e+010 
 18390.2 	 5.00135e+010 
 18400.2 	 4.98146e+010 
 18410.2 	 4.96145e+010 
 18420.2 	 4.94133e+010 
 18430.2 	 4.92108e+010 
 18440.2 	 4.90071e+010 
 18450.2 	 4.88021e+010 
 18460.2 	 4.8596e+010 
 18470.2 	 4.83886e+010 
 18480.2 	 4.81799e+010 
 18490.2 	 4.79701e+010 
 18500.2 	 4.77589e+010 
 18510.2 	 4.75466e+010 
 18520.2 	 4.7333e+010 
 18530.2 	 4.71181e+010 
 18540.2 	 4.6902e+010 
 18550.2 	 4.66847e+010 
 18560.2 	 4.6466e+010 
 18570.2 	 4.62461e+010 
 18580.2 	 4.6025e+010 
 18590.2 	 4.58026e+010 
 18600.2 	 4.55789e+010 
 18610.2 	 4.53539e+010 
 18620.2 	 4.51276e+010 
 18630.2 	 4.49001e+010 
 18640.2 	 4.46712e+010 
 18650.2 	 4.44411e+010 
 18660.2 	 4.42097e+010 
 18670.2 	 4.39769e+010 
 18680.2 	 4.37429e+010 
 18690.2 	 4.35076e+010 
 18700.2 	 4.32709e+010 
 18710.2 	 4.3033e+010 
 18720.2 	 4.27937e+010 
 18730.2 	 4.25531e+010 
 18740.2 	 4.23112e+010 
 18750.2 	 4.2068e+010 
 18760.2 	 4.18234e+010 
 18770.2 	 4.15775e+010 
 18780.2 	 4.13302e+010 
 18790.2 	 4.10817e+010 
 18800.2 	 4.08317e+010 
 18810.2 	 4.05804e+010 
 18820.2 	 4.03278e+010 
 18830.2 	 4.00738e+010 
 18840.2 	 3.98185e+010 
 18850.2 	 3.95618e+010 
 18860.2 	 3.93037e+010 
 18870.2 	 3.90443e+010 
 18880.2 	 3.87835e+010 
 18890.2 	 3.85213e+010 
 18900.2 	 3.82577e+010 
 18910.2 	 3.79928e+010 
 18920.2 	 3.77264e+010 
 18930.2 	 3.74587e+010 
 18940.2 	 3.71896e+010 
 18950.2 	 3.69191e+010 
 18960.2 	 3.66472e+010 
 18970.2 	 3.63738e+010 
 18980.2 	 3.60991e+010 
 18990.2 	 3.58229e+010 
 19000.2 	 3.55454e+010 
 19010.2 	 3.52664e+010 
 19020.2 	 3.4986e+010 
 19030.2 	 3.47042e+010 
 19040.2 	 3.44209e+010 
 19050.2 	 3.41362e+010 
 19060.2 	 3.38501e+010 
 19070.2 	 3.35625e+010 
 19080.2 	 3.32735e+010 
 19090.2 	 3.2983e+010 
 19100.2 	 3.26911e+010 
 19110.2 	 3.23977e+010 
 19120.2 	 3.21029e+010 
 19130.2 	 3.18066e+010 
 19140.2 	 3.15088e+010 
 19150.2 	 3.12096e+010 
 19160.2 	 3.09088e+010 
 19170.2 	 3.06066e+010 
 19180.2 	 3.0303e+010 
 19190.2 	 2.99978e+010 
 19200.2 	 2.96912e+010 
 19210.2 	 2.9383e+010 
 19220.2 	 2.90734e+010 
 19230.2 	 2.87622e+010 
 19240.2 	 2.84496e+010 
 19250.2 	 2.81354e+010 
 19260.2 	 2.78198e+010 
 19270.2 	 2.75026e+010 
 19280.2 	 2.71839e+010 
 19290.2 	 2.68636e+010 
 19300.2 	 2.65419e+010 
 19310.2 	 2.62186e+010 
 19320.2 	 2.58938e+010 
 19330.2 	 2.55674e+010 
 19340.2 	 2.52395e+010 
 19350.2 	 2.49101e+010 
 19360.2 	 2.45791e+010 
 19370.2 	 2.42465e+010 
 19380.2 	 2.39124e+010 
 19390.2 	 2.35767e+010 
 19400.2 	 2.32395e+010 
 19410.2 	 2.29007e+010 
 19420.2 	 2.25603e+010 
 19430.2 	 2.22183e+010 
 19440.2 	 2.18748e+010 
 19450.2 	 2.15297e+010 
 19460.2 	 2.1183e+010 
 19470.2 	 2.08347e+010 
 19480.2 	 2.04848e+010 
 19490.2 	 2.01333e+010 
 19500.2 	 1.97801e+010 
 19510.2 	 1.94254e+010 
 19520.2 	 1.90691e+010 
 19530.2 	 1.87112e+010 
 19540.2 	 1.83516e+010 
 19550.2 	 1.79904e+010 
 19560.2 	 1.76276e+010 
 19570.2 	 1.72631e+010 
 19580.2 	 1.68971e+010 
 19590.2 	 1.65293e+010 
 19600.2 	 1.616e+010 
 19610.2 	 1.5789e+010 
 19620.2 	 1.54163e+010 
 19630.2 	 1.5042e+010 
 19640.2 	 1.4666e+010 
 19650.2 	 1.42883e+010 
 19660.2 	 1.3909e+010 
 19670.2 	 1.3528e+010 
 19680.2 	 1.31454e+010 
 19690.2 	 1.2761e+010 
 19700.2 	 1.2375e+010 
 19710.2 	 1.19873e+010 
 19720.2 	 1.15979e+010 
 19730.2 	 1.12068e+010 
 19740.2 	 1.0814e+010 
 19750.2 	 1.04195e+010 
 19760.2 	 1.00233e+010 
 19770.2 	 9.62536e+009 
 19780.2 	 9.22572e+009 
 19790.2 	 8.82436e+009 
 19800.2 	 8.42127e+009 
 19810.2 	 8.01646e+009 
 19820.2 	 7.60992e+009 
 19830.2 	 7.20164e+009 
 19840.2 	 6.79162e+009 
 19850.2 	 6.37985e+009 
 19860.2 	 5.96634e+009 
 19870.2 	 5.55107e+009 
 19880.2 	 5.13405e+009 
 19890.2 	 4.71526e+009 
 19900.2 	 4.29471e+009 
 19910.2 	 3.87239e+009 
 19920.2 	 3.4483e+009 
 19930.2 	 3.02243e+009 
 19940.2 	 2.59478e+009
